lake,site,month,monlak,date ,time,samplingtime,sunrise,Time from sunrise,daylight,depth,temp,spcond,do,domgl,ph,turb,dist,totdepth,depthbelow3,avgdoepi,thermocline,avgtemp,avgspcond,avgdo,avgdomgl,avgph,avgturb,
tal,69,6,6tal,20150702,11:19,,5:56,5:23,5.4,3,22.8,543,108.4,9,8.5,5.3,,,,,,,,,,,,
tal,69,6,6tal,20150702,11:19,,5:56,5:23,5.4,4,22.8,546,99,9,8.4,5.8,,,,,,,,,,,,
tal,70,6,6tal,20150702,12:08,18,5:56,6:12,6.2,0,23.4,473,132.7,11,8.7,8.1,9287,1.878787879,,10.1,,21.9,440.333,114.3,10.133,8.333,16.8,
tal,70,6,6tal,20150702,12:08,,5:56,6:12,6.2,1,22.5,464,131.1,11,8.7,11.6,,,,,,,,,,,,
tal,70,6,6tal,20150702,12:08,,5:56,6:12,6.2,2,19.8,384,83.7,8,7.6,30.7,,,,,,,,,,,,
tal,71,6,6tal,20150701,18:26,,5:56,12:30,12.5,0,24.3,400,122.6,10,8.5,5.2,3807,4.181818182,,8.1,1,22.96,399.4,111.3,8.1,8.1,9.48,
tal,71,6,6tal,20150701,18:26,,5:56,12:30,12.5,1,23.4,396,120.4,10,8.6,6.1,,,,,,,,,,,,
tal,71,6,6tal,20150701,18:26,,5:56,12:30,12.5,2,22.6,398,94.8,8,8.1,6.5,,,,,,,,,,,,
tal,71,6,6tal,20150701,18:26,,5:56,12:30,12.5,3,22.3,401,83,7,7.8,6.8,,,,,,,,,,,,
tal,71,6,6tal,20150701,18:26,,5:56,12:30,12.5,4,22.2,402,53,5,7.5,22.8,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,25,5:56,7:39,7.7,0,23,525,111.6,10,8.7,4.7,374,8.03030303,5,8.4,5,19.567,539.111,105.563,4.678,7.967,5.789,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,1,22.8,525,108.3,9,8.7,5.1,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,2,22.8,526,104.5,9,8.6,4.9,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,3,22.7,527,99.1,9,8.6,5.2,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,4,22.5,531,66.5,6,8,6.1,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,5,20.1,550,0.3,0,7.3,5.4,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,6,16.6,556,0,0,7.2,3.7,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,7,13.8,558,0,0,7.3,10.6,,,,,,,,,,,,
tal,72,6,6tal,20150701,13:35,,5:56,7:39,7.7,8,11.8,554,0,0,7.3,6.4,,,,,,,,,,,,
tal,73,6,6tal,20150702,10:40,11,5:56,4:44,4.7,0,23.4,534,127.8,11,8.8,5.9,7344,4.393939394,,8.9,3,22.9,538,119.775,8.86,8.48,7.76,
tal,73,6,6tal,20150702,10:40,,5:56,4:44,4.7,1,22.9,535,116.9,10,8.7,7.3,,,,,,,,,,,,
tal,73,6,6tal,20150702,10:40,,5:56,4:44,4.7,2,22.8,538,107,9,8.5,6.4,,,,,,,,,,,,
tal,73,6,6tal,20150702,10:40,,5:56,4:44,4.7,3,22.8,540,92.6,8,8.4,6.4,,,,,,,,,,,,
tal,73,6,6tal,20150702,10:40,,5:56,4:44,4.7,4,22.6,543,71.6,6,8,12.8,,,,,,,,,,,,
tal,74,6,6tal,20150702,12:36,16,5:56,6:40,6.7,0,24.1,102.8,151,13,8.6,7.5,9874,3.454545455,,9.5,,23.2,446.45,140.9,9.45,8.375,7.4,3.4
tal,74,6,6tal,20150702,12:36,,5:56,6:40,6.7,1,23.1,549,117.4,10,8.6,7.3,,,,,,,,,,,,
tal,74,6,6tal,20150702,12:36,,5:56,6:40,6.7,2,22.9,553,101.6,9,8.4,6.9,,,,,,,,,,,,
tal,74,6,6tal,20150702,12:36,,5:56,6:40,6.7,3,22.7,581,75.2,6,7.9,7.9,,,,,,,,,,,,
tal,75,6,6tal,20150702,8:49,35,5:56,2:53,2.9,0,22.5,410,103.8,9,8.3,4.6,4051,4,4,6.7,3,21.86,417,102.16,6.7,7.96,5.58,3.4
tal,75,6,6tal,20150702,8:49,,5:56,2:53,2.9,1,22.5,411,105.5,9,8.4,4.3,,,,,,,,,,,,
tal,75,6,6tal,20150702,8:49,,5:56,2:53,2.9,2,22.4,411,100.6,9,8.2,4.4,,,,,,,,,,,,
tal,75,6,6tal,20150702,8:49,,5:56,2:53,2.9,3,22.1,409,74.5,7,7.7,5,,,,,,,,,,,,
tal,75,6,6tal,20150702,8:49,,5:56,2:53,2.9,4,19.8,444,1.2,0,7.2,9.6,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,15,5:56,8:37,8.6,0,23.2,525,113,10,8.7,4.5,721,7.727272727,4,7.9,5,20.588,539.125,109.143,4.963,8.013,5.5,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,1,23.2,524,113.8,10,8.7,4.8,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,2,22.9,525,110.1,9,8.7,5.7,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,3,22.8,527,98.4,9,8.6,4.9,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,4,21.8,537,27.5,2,7.5,5.5,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,5,19.9,552,0.9,0,7.3,5.2,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,6,16.8,564,0,0,7.3,5.2,,,,,,,,,,,,
tal,76,6,6tal,20150701,14:33,,5:56,8:37,8.6,7,14.1,559,0,0,7.3,8.2,,,,,,,,,,,,
tal,77,6,6tal,20150702,13:34,,5:56,7:38,7.6,0,23,694,134.8,12,8.5,7.6,14659,2.060606061,,9,,21.9,754.333,119.8,8.967,8.067,13.6,
tal,77,6,6tal,20150702,13:34,,5:56,7:38,7.6,1,22.1,726,114.2,10,8.2,10.3,,,,,,,,,,,,
tal,77,6,6tal,20150702,13:34,,5:56,7:38,7.6,2,20.6,843,60.2,5,7.5,22.9,,,,,,,,,,,,
tal,78,6,6tal,20150701,16:37,10,5:56,10:41,10.7,0,24.8,525,125,10,8.8,4.3,3511,3.333333333,,10.1,1,23.725,524,116.05,10.075,8.775,4.875,
tal,78,6,6tal,20150701,16:37,,5:56,10:41,10.7,1,24.2,524,124.4,10,8.8,4.7,,,,,,,,,,,,
tal,78,6,6tal,20150701,16:37,,5:56,10:41,10.7,2,23,523,119.5,10,8.8,4.9,,,,,,,,,,,,
tal,78,6,6tal,20150701,16:37,,5:56,10:41,10.7,3,22.9,524,108.3,9,8.7,5.6,,,,,,,,,,,,
tal,79,6,6tal,20150701,17:11,26,5:56,11:15,11.3,0,24.8,519,127.3,11,8.8,4.6,3236,5.03030303,,9.7,1,23.3,516.5,107.383,9.133,8.567,5.467,
tal,79,6,6tal,20150701,17:11,,5:56,11:15,11.3,1,24.2,522,126.4,11,8.8,4.6,,,,,,,,,,,,
tal,79,6,6tal,20150701,17:11,,5:56,11:15,11.3,2,23.2,518,127.6,11,8.8,4.5,,,,,,,,,,,,
tal,79,6,6tal,20150701,17:11,,5:56,11:15,11.3,3,22.8,504,101.5,9,8.6,5.7,,,,,,,,,,,,
tal,79,6,6tal,20150701,17:11,,5:56,11:15,11.3,4,22.6,522,91.6,8,8.4,5.2,,,,,,,,,,,,
tal,79,6,6tal,20150701,17:11,,5:56,11:15,11.3,5,22.2,514,70,6,8,8.2,,,,,,,,,,,,
tal,80,6,6tal,20150701,14:22,11,5:56,8:26,8.4,0,23.5,406,111.9,10,8.6,7.4,2298,2.303030303,,9.4,,23.233,403.667,120.1,9.4,8.533,9.967,
tal,80,6,6tal,20150701,14:22,,5:56,8:26,8.4,1,23.5,405,114.4,10,8.6,8.5,,,,,,,,,,,,
tal,80,6,6tal,20150701,14:22,,5:56,8:26,8.4,2,22.7,400,103.8,9,8.4,14,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,17,6:20,5:51,5.9,0,29.9,596,163.6,12.4,9.1,3.9,1740,8.5,4,10.7,2,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,1,28.5,594,165.2,12.8,9.1,3.9,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,2,26.8,596.9,211.5,16.9,9.2,5.9,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,3,24.8,628.9,136,11.2,8.7,4.6,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,4,23.7,667.2,4.3,0.5,7.6,2.9,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,5,23.1,709.6,1.8,0.2,7.5,1.9,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,6,22.5,737.2,0.6,0.1,7.4,2.5,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,7,21.7,748.4,0.1,0,7.4,3.6,,,,,,,,,,,,
clb,1,7,7clb,20150728,12:11,,6:20,5:51,5.9,8,21,750.2,0,0,7.3,4.1,,,,,,,,,,,,
clb,3,7,7clb,20150728,14:43,28,6:20,8:23,8.4,0,31,509.7,175.6,13,9,4.3,7068,5.6,3,6.1,2,,,,,,,
clb,3,7,7clb,20150728,14:43,,6:20,8:23,8.4,1,30.2,502,175.4,12.9,9,4.7,,,,,,,,,,,,
clb,3,7,7clb,20150728,14:43,,6:20,8:23,8.4,2,27.3,515.9,55.3,4,9,6.7,,,,,,,,,,,,
clb,3,7,7clb,20150728,14:43,,6:20,8:23,8.4,3,23.7,543.5,3.7,0.3,7.9,4.6,,,,,,,,,,,,
clb,3,7,7clb,20150728,14:43,,6:20,8:23,8.4,4,22.9,559.3,2,0.2,7.4,2.9,,,,,,,,,,,,
clb,3,7,7clb,20150728,14:43,,6:20,8:23,8.4,5,22,582.1,4,0.4,7.4,2.8,,,,,,,,,,,,
clb,4,7,7clb,20150728,16:23,6,6:20,10:03,10.1,0,30.4,690.4,185.2,13.8,9,7.4,9534,3.6,3,9.4,2,,,,,,,
clb,4,7,7clb,20150728,16:23,,6:20,10:03,10.1,1,28.9,685,195,15,9,6.6,,,,,,,,,,,,
clb,4,7,7clb,20150728,16:23,,6:20,10:03,10.1,2,27.1,695.4,104.1,8.3,8.5,7.8,,,,,,,,,,,,
clb,4,7,7clb,20150728,16:23,,6:20,10:03,10.1,3,24.7,719.5,3.4,0.3,7.5,7.7,,,,,,,,,,,,
clb,5,7,7clb,20150728,13:15,10,6:20,6:55,6.9,0,30,602.4,177.4,13.4,9.1,4.3,2988,6.3,4,9.4,2,,,,,,,
clb,5,7,7clb,20150728,13:15,,6:20,6:55,6.9,1,28.4,598.2,183.6,14.3,9.2,4.9,,,,,,,,,,,,
clb,5,7,7clb,20150728,13:15,,6:20,6:55,6.9,2,27.5,598.4,175.3,13.8,9.2,5.3,,,,,,,,,,,,
clb,5,7,7clb,20150728,13:15,,6:20,6:55,6.9,3,24.5,648.9,64.4,5.2,8.1,4.8,,,,,,,,,,,,
clb,5,7,7clb,20150728,13:15,,6:20,6:55,6.9,4,23.9,671.4,4.6,0.4,7.6,3.6,,,,,,,,,,,,
clb,5,7,7clb,20150728,13:15,,6:20,6:55,6.9,5,23.3,697.9,0.4,0,7.5,3,,,,,,,,,,,,
clb,5,7,7clb,20150728,13:15,,6:20,6:55,6.9,6,22.4,720.5,1,0.1,7.4,4.3,,,,,,,,,,,,
clb,6,7,7clb,20150728,14:23,7,6:20,8:03,8.1,0,31.2,631.8,177,13.1,9.1,4.8,6669,3.1,3,11.1,2,,,,,,,
clb,6,7,7clb,20150728,14:23,,6:20,8:03,8.1,1,28.6,625.1,198.3,15.4,9.2,5.7,,,,,,,,,,,,
clb,6,7,7clb,20150728,14:23,,6:20,8:03,8.1,2,27.5,621.2,177.9,14,9.2,7,,,,,,,,,,,,
clb,6,7,7clb,20150728,14:23,,6:20,8:03,8.1,3,25.3,629,23.7,2,7.6,14.7,,,,,,,,,,,,
clb,7,7,7clb,20150728,15:50,8,6:20,9:30,9.5,0,31.1,613,137.8,10,9,4.7,8430,4.4,3,4.7,1,,,,,,,
clb,7,7,7clb,20150728,15:50,,6:20,9:30,9.5,1,28.4,611,119,8.9,9.1,6.3,,,,,,,,,,,,
clb,7,7,7clb,20150728,15:50,,6:20,9:30,9.5,2,23.6,647.3,50.5,4.1,8,5.9,,,,,,,,,,,,
clb,7,7,7clb,20150728,15:50,,6:20,9:30,9.5,3,23.1,658.8,2.7,0.2,7.3,4,,,,,,,,,,,,
clb,7,7,7clb,20150728,15:50,,6:20,9:30,9.5,4,22.6,668.5,2.6,0.2,7.2,11.1,,,,,,,,,,,,
clb,8,7,7clb,20150728,16:08,5,6:20,9:48,9.8,0,31.4,689.1,175.2,12.9,8.9,4.6,9024,3.9,3,7.4,1,,,,,,,
clb,8,7,7clb,20150728,16:08,,6:20,9:48,9.8,1,27.7,680.8,179.2,13.5,9,5.9,,,,,,,,,,,,
clb,8,7,7clb,20150728,16:08,,6:20,9:48,9.8,2,27,711.4,106.2,8.5,8,6,,,,,,,,,,,,
clb,8,7,7clb,20150728,16:08,,6:20,9:48,9.8,3,25.7,733.4,21.2,1.7,7.6,5.2,,,,,,,,,,,,
clb,8,7,7clb,20150728,16:08,,6:20,9:48,9.8,4,24,711.4,6.9,0.6,7.5,9.8,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,17,6:20,5:06,5.1,0,29.6,582.4,155.7,11.9,9,4.3,381,8.7,4,10.5,2,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,1,28.5,579.6,195.9,15.2,9.1,4.3,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,2,27.1,574.5,177.8,14.1,9.1,4.8,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,3,25.1,599.9,123.3,10.2,8.7,4.9,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,4,23.7,660.7,12.9,1,7.7,2.9,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,5,23,692.5,1.3,0.1,7.5,2.8,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,6,22.5,696.7,0.3,0,7.4,3.4,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,7,22,726.9,0,0,7.3,3.3,,,,,,,,,,,,
clb,9,7,7clb,20150728,11:26,,6:20,5:06,5.1,8,20.9,729.8,0,0,7.2,4.2,,,,,,,,,,,,
clb,10,7,7clb,20150728,15:27,10,6:20,9:07,9.1,0,30.8,586.5,180.9,13.4,9,4.5,7364,5.2,4,8.6,2,,,,,,,
clb,10,7,7clb,20150728,15:27,,6:20,9:07,9.1,1,29.1,578.2,185.1,14.2,9.1,5,,,,,,,,,,,,
clb,10,7,7clb,20150728,15:27,,6:20,9:07,9.1,2,26.9,587.8,151,12,8.9,6.1,,,,,,,,,,,,
clb,10,7,7clb,20150728,15:27,,6:20,9:07,9.1,3,24,611.8,36.6,3,7.7,4.3,,,,,,,,,,,,
clb,10,7,7clb,20150728,15:27,,6:20,9:07,9.1,4,23.7,617.2,1.8,0.2,7.5,8.7,,,,,,,,,,,,
clb,10,7,7clb,20150728,15:27,,6:20,9:07,9.1,5,22.9,633.5,3.4,0.3,7.4,5,,,,,,,,,,,,
clb,11,7,7clb,20150728,12:58,8,6:20,6:38,6.6,0,30.3,597.6,171.3,12.9,9.1,4.4,2733,7,4,9.4,2,,,,,,,
clb,11,7,7clb,20150728,12:58,,6:20,6:38,6.6,1,28.9,598.4,176.3,13.5,9.2,4.5,,,,,,,,,,,,
clb,11,7,7clb,20150728,12:58,,6:20,6:38,6.6,2,27.1,603.1,173.1,13.5,9.1,5.9,,,,,,,,,,,,
clb,11,7,7clb,20150728,12:58,,6:20,6:38,6.6,3,24.7,642.7,87.7,7.3,8.3,5.1,,,,,,,,,,,,
clb,11,7,7clb,20150728,12:58,,6:20,6:38,6.6,4,23.7,681.8,0.5,0,7.6,2.9,,,,,,,,,,,,
clb,11,7,7clb,20150728,12:58,,6:20,6:38,6.6,5,23,708.4,0.4,0,7.5,2.2,,,,,,,,,,,,
clb,11,7,7clb,20150728,12:58,,6:20,6:38,6.6,6,22.5,722.8,0.7,0.1,7.4,3.1,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,9,6:20,6:29,6.5,0,29.9,596.9,171,12.9,9.1,3.7,2287,8,4,10.3,2,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,1,28.8,594,180.4,13.9,9.2,4,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,2,27.2,597.7,198.4,15.7,9.2,6.3,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,3,24.8,634.4,111.3,9,8.6,4.7,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,4,23.7,679.9,20,0.2,7.6,3.1,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,5,23,710.2,0.4,0,7.5,2,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,6,22.4,732.5,0.7,0.1,7.4,2.8,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,7,21.8,742.4,1.3,0.1,7.4,3.9,,,,,,,,,,,,
clb,12,7,7clb,20150728,12:49,,6:20,6:29,6.5,8,20.9,736.6,2.9,0.3,7.4,4.2,,,,,,,,,,,,
clb,13,7,7clb,20150728,15:58,6,6:20,9:38,9.6,0,30.9,689.7,185.1,13.8,9,4.5,9016,4.1,3,8,2,,,,,,,
clb,13,7,7clb,20150728,15:58,,6:20,9:38,9.6,1,29,682.5,188.3,14.5,9,6.2,,,,,,,,,,,,
clb,13,7,7clb,20150728,15:58,,6:20,9:38,9.6,2,27.1,677,133.2,10.4,8.8,7.6,,,,,,,,,,,,
clb,13,7,7clb,20150728,15:58,,6:20,9:38,9.6,3,25,724.8,9,0.7,7.5,7.6,,,,,,,,,,,,
clb,13,7,7clb,20150728,15:58,,6:20,9:38,9.6,4,23.4,708.4,4.7,0.4,7.5,11.1,,,,,,,,,,,,
clb,15,7,7clb,20150728,16:04,4,6:20,9:44,9.7,0,31,690.7,178.4,13.2,9,4.7,8967,4.1,3,7.8,2,,,,,,,
clb,15,7,7clb,20150728,16:04,,6:20,9:44,9.7,1,28.5,681,191.5,14.8,9,5.6,,,,,,,,,,,,
clb,15,7,7clb,20150728,16:04,,6:20,9:44,9.7,2,27.1,682.9,134.3,10.5,8.8,6.5,,,,,,,,,,,,
clb,15,7,7clb,20150728,16:04,,6:20,9:44,9.7,3,25,726.8,2.7,0.2,7.5,6.4,,,,,,,,,,,,
clb,15,7,7clb,20150728,16:04,,6:20,9:44,9.7,4,23.7,717.8,3.8,0.3,7.5,12.4,,,,,,,,,,,,
clb,16,7,7clb,20150728,16:18,5,6:20,9:58,10,0,31.1,695.5,183.1,13.5,9,5,9311,,3,9.5,,,,,,,,
clb,16,7,7clb,20150728,16:18,,6:20,9:58,10,1,28.5,701.6,190.9,14.8,9,6.4,,,,,,,,,,,,
clb,16,7,7clb,20150728,16:18,,6:20,9:58,10,2,26.6,719,95.2,7.6,8.6,6.3,,,,,,,,,,,,
clb,16,7,7clb,20150728,16:18,,6:20,9:58,10,3,25.2,749.8,23.7,2.1,7.6,5.7,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,11,6:20,7:05,7.1,0,30.3,608.3,177.7,13.3,9.2,4.2,3440,7.6,4,9.8,2,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,1,28.3,600.5,187.3,14.6,9.2,5.1,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,2,27.2,603.2,181.2,14.3,9.2,5.6,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,3,24.8,646.3,80.8,6.7,8.3,4.3,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,4,23.8,680,0.9,0.1,6.5,3.5,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,5,23.2,700,0.1,0,7.5,2.3,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,6,22.7,711.1,0.3,0,7.4,3.3,,,,,,,,,,,,
clb,17,7,7clb,20150728,13:25,,6:20,7:05,7.1,7,21.7,723.5,0.7,0.1,7.4,4.1,,,,,,,,,,,,
clb,18,7,7clb,20150728,14:10,6,6:20,7:50,7.8,0,30.5,633.3,181.4,13.6,9.1,4.5,5839,6.5,4,9.8,1,,,,,,,
clb,18,7,7clb,20150728,14:10,,6:20,7:50,7.8,1,30.3,632.3,178.6,13.4,9.1,4.7,,,,,,,,,,,,
clb,18,7,7clb,20150728,14:10,,6:20,7:50,7.8,2,27.3,636.1,171.4,13.6,9.1,5.8,,,,,,,,,,,,
clb,18,7,7clb,20150728,14:10,,6:20,7:50,7.8,3,26,635.3,105.3,8.5,8.6,7.7,,,,,,,,,,,,
clb,18,7,7clb,20150728,14:10,,6:20,7:50,7.8,4,23.7,668.5,1,0.1,7.6,4.1,,,,,,,,,,,,
clb,18,7,7clb,20150728,14:10,,6:20,7:50,7.8,5,23.3,691.7,1.2,0.1,7.5,4.1,,,,,,,,,,,,
clb,18,7,7clb,20150728,14:10,,6:20,7:50,7.8,6,22.4,706.3,2.5,0.2,7.4,5.2,,,,,,,,,,,,
clb,19,7,7clb,20150728,,,,,,0,30.5,682.4,174.4,12.5,8.9,18.4,10465,3.1,1,3.3,2,,,,,,,
clb,19,7,7clb,20150728,,,,,,1,26.9,718.8,1.1,0.1,8.4,8.3,,,,,,,,,,,,
clb,19,7,7clb,20150728,,,,,,2,26.5,733.7,1.8,0.2,8,12.9,,,,,,,,,,,,
clb,19,7,7clb,20150728,,,,,,3,25.6,763.5,4.3,0.4,7.4,13.4,,,,,,,,,,,,
clb,20,7,7clb,20150728,16:50,4,6:20,10:30,10.5,0,32.2,721.2,206.5,15.4,8.8,8.4,11212,2.1,,11.4,,,,,,,,
clb,20,7,7clb,20150728,16:50,,6:20,10:30,10.5,1,30.6,719.2,200.7,15,8.8,7.9,,,,,,,,,,,,
clb,20,7,7clb,20150728,16:50,,6:20,10:30,10.5,2,27.3,789,49,3.9,7.8,38.1,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,11,6:20,7:16,7.3,0,30.5,612.2,193.3,13.6,9.2,4.8,4255,7.4,4,10.1,2,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,1,28.8,608.8,190.6,14.7,9.2,4.6,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,2,27.3,603.6,189.4,14.7,9.2,5.6,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,3,25.1,646.5,88.3,7.3,8.4,4.9,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,4,23.9,677,0.7,0.1,7.6,3.6,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,5,23.1,700.3,0.2,0,7.7,2.6,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,6,22.1,717.1,0.7,0,7.4,3.8,,,,,,,,,,,,
clb,21,7,7clb,20150728,13:36,,6:20,7:16,7.3,7,21.6,731.3,0.6,0.1,7.3,4,,,,,,,,,,,,
clb,22,7,7clb,20150728,15:37,9,6:20,9:17,9.3,0,31.5,615.3,170.8,12.6,8.9,5.4,7739,4.9,4,9.4,2,,,,,,,
clb,22,7,7clb,20150728,15:37,,6:20,9:17,9.3,1,29.4,600.2,189.4,14.5,9.1,6.1,,,,,,,,,,,,
clb,22,7,7clb,20150728,15:37,,6:20,9:17,9.3,2,27.1,600.8,151.3,12,8.9,5.9,,,,,,,,,,,,
clb,22,7,7clb,20150728,15:37,,6:20,9:17,9.3,3,24.7,615.4,56.4,7.9,7.7,5.1,,,,,,,,,,,,
clb,22,7,7clb,20150728,15:37,,6:20,9:17,9.3,4,23.9,622.8,1.6,0.1,7.5,5.3,,,,,,,,,,,,
clb,22,7,7clb,20150728,15:37,,6:20,9:17,9.3,5,23.3,644.5,2.7,0.2,7.5,5.3,,,,,,,,,,,,
clb,23,7,7clb,20150728,16:34,4,6:20,10:14,10.2,0,30.9,678.5,176.1,13,8.9,8.1,10143,2,,9.8,,,,,,,,
clb,23,7,7clb,20150728,16:34,,6:20,10:14,10.2,1,28,716.9,150.6,11.5,8.8,7.2,,,,,,,,,,,,
clb,23,7,7clb,20150728,16:34,,6:20,10:14,10.2,2,27,762.2,62.7,5,7.9,17.8,,,,,,,,,,,,
clb,24,7,7clb,20150728,14:16,7,6:20,7:56,7.9,0,30.6,642,176.4,13.1,9.1,5.3,6375,5.2,4,9,2,,,,,,,
clb,24,7,7clb,20150728,14:16,,6:20,7:56,7.9,1,28.5,621,197,15.1,9.2,6.7,,,,,,,,,,,,
clb,24,7,7clb,20150728,14:16,,6:20,7:56,7.9,2,27.4,622.8,162.8,12.7,9.1,7.9,,,,,,,,,,,,
clb,24,7,7clb,20150728,14:16,,6:20,7:56,7.9,3,25.4,648.1,45.9,3.8,7.8,8.6,,,,,,,,,,,,
clb,24,7,7clb,20150728,14:16,,6:20,7:56,7.9,4,23.7,674.8,3,0.3,7.5,8.6,,,,,,,,,,,,
clb,24,7,7clb,20150728,14:16,,6:20,7:56,7.9,5,23.1,690,5.8,0.6,7.6,7.9,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,11,6:20,6:18,6.3,0,29.1,592.8,172.5,13.2,9.2,4.4,1858,8.3,4,10.6,2,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,1,27.9,589.5,113.7,13.1,9.1,4.7,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,2,26.9,594.4,211.1,16.7,9.2,6.2,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,3,24.8,626,114.8,9.5,8.7,4.4,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,4,23.8,666.8,3.3,0.3,7.6,3,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,5,23.1,706.6,0.2,0,7.5,2,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,6,22.4,735.1,0.4,0,7.4,2.6,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,7,21.7,741.9,0.8,0.1,7.4,4,,,,,,,,,,,,
clb,25,7,7clb,20150728,12:38,,6:20,6:18,6.3,8,21,749,1.6,0.1,7.4,4,,,,,,,,,,,,
clb,26,7,7clb,20150728,14:03,7,6:20,7:43,7.7,0,31.2,621.6,175.2,13,9.1,4.1,5691,4.5,3,8.7,2,,,,,,,
clb,26,7,7clb,20150728,14:03,,6:20,7:43,7.7,1,29.6,618.7,178.6,13.7,9.2,5.2,,,,,,,,,,,,
